iter	MAPE
1498	0.1417377312
1499	0.1417377312
1500	0.1417377312
1501	0.1417377312
1502	0.1417377312
1503	0.1417377312
1504	0.1417377312
1505	0.1417377312
1506	0.1417377312
1507	0.1417377312
1508	0.1417377312
1509	0.1417377312
1510	0.1417377312
1511	0.1417377312
1512	0.1417377312
1513	0.1417377312
1514	0.1417377312
1515	0.1417377312
1516	0.1417377312
1517	0.1417377312
1518	0.1417377312
1519	0.1417377312
1520	0.1417377312
1521	0.1417377312
1522	0.1417377312
1523	0.1417377312
1524	0.1417377312
1525	0.1417377312
1526	0.1417377312
1527	0.1417377312
1528	0.1417377312
1529	0.1417377312
1530	0.1417377312
1531	0.1417377312
1532	0.1417377312
1533	0.1417377312
1534	0.1417377312
1535	0.1417377312
1536	0.1417377312
1537	0.1417377312
1538	0.1417377312
1539	0.1417377312
1540	0.1417377312
1541	0.1417377312
1542	0.1417377312
1543	0.1417377312
1544	0.1417377312
1545	0.1417377312
1546	0.1417377312
1547	0.1417377312
1548	0.1417377312
1549	0.1417377312
1550	0.1417377312
1551	0.1417377312
1552	0.1417377312
1553	0.1417377312
1554	0.1417377312
1555	0.1417377312
1556	0.1417377312
1557	0.1417377312
1558	0.1417377312
1559	0.1417377312
1560	0.1417377312
1561	0.1417377312
1562	0.1417377312
1563	0.1417377312
1564	0.1417377312
1565	0.1417377312
1566	0.1417377312
1567	0.1417377312
1568	0.1417377312
1569	0.1417377312
1570	0.1417377312
1571	0.1417377312
1572	0.1417377312
1573	0.1417377312
1574	0.1417377312
1575	0.1417377312
1576	0.1417377312
1577	0.1417377312
1578	0.1417377312
1579	0.1417377312
1580	0.1417377312
1581	0.1417377312
1582	0.1417377312
1583	0.1417377312
1584	0.1417377312
1585	0.1417377312
1586	0.1417377312
1587	0.1417377312
1588	0.1417377312
1589	0.1417377312
1590	0.1417377312
1591	0.1417377312
1592	0.1417377312
1593	0.1417377312
1594	0.1417377312
1595	0.1417377312
1596	0.1417377312
1597	0.1417377312
1598	0.1417377312
1599	0.1417377312
1600	0.1417377312
1601	0.1417377312
1602	0.1417377312
1603	0.1417377312
1604	0.1417377312
1605	0.1417377312
1606	0.1417377312
1607	0.1417377312
1608	0.1417377312
1609	0.1417377312
1610	0.1417377312
1611	0.1417377312
1612	0.1417377312
1613	0.1417377312
1614	0.1417377312
1615	0.1417377312
1616	0.1417377312
1617	0.1417377312
1618	0.1417377312
1619	0.1417377312
1620	0.1417377312
1621	0.1417377312
1622	0.1417377312
1623	0.1417377312
1624	0.1417377312
1625	0.1417377312
1626	0.1417377312
1627	0.1417377312
1628	0.1417377312
1629	0.1417377312
1630	0.1417377312
1631	0.1417377312
1632	0.1417377312
1633	0.1417377312
1634	0.1417377312
1635	0.1417377312
1636	0.1417377312
1637	0.1417377312
1638	0.1417377312
1639	0.1417377312
1640	0.1417377312
1641	0.1417377312
1642	0.1417377312
1643	0.1417377312
1644	0.1417377312
1645	0.1417377312
1646	0.1417377312
1647	0.1417377312
1648	0.1417377312
1649	0.1417377312
1650	0.1417377312
1651	0.1417377312
1652	0.1417377312
1653	0.1417377312
1654	0.1417377312
1655	0.1417377312
1656	0.1417377312
1657	0.1417377312
1658	0.1417377312
1659	0.1417377312
1660	0.1417377312
1661	0.1417377312
1662	0.1417377312
1663	0.1417377312
1664	0.1417377312
1665	0.1417377312
1666	0.1417377312
1667	0.1417377312
1668	0.1417377312
1669	0.1417377312
1670	0.1417377312
1671	0.1417377312
1672	0.1417377312
1673	0.1417377312
1674	0.1417377312
1675	0.1417377312
1676	0.1417377312
1677	0.1417377312
1678	0.1417377312
1679	0.1417377312
1680	0.1417377312
1681	0.1417377312
1682	0.1417377312
1683	0.1417377312
1684	0.1417377312
1685	0.1417377312
1686	0.1417377312
1687	0.1417377312
1688	0.1417377312
1689	0.1417377312
1690	0.1417377312
1691	0.1417377312
1692	0.1417377312
1693	0.1417377312
1694	0.1417377312
1695	0.1417377312
1696	0.1417377312
1697	0.1417377312
1698	0.1417377312
1699	0.1417377312
1700	0.1417377312
1701	0.1417377312
1702	0.1417377312
1703	0.1417377312
1704	0.1417377312
1705	0.1417377312
1706	0.1417377312
1707	0.1417377312
1708	0.1417377312
1709	0.1417377312
1710	0.1417377312
1711	0.1417377312
1712	0.1417377312
1713	0.1417377312
1714	0.1417377312
1715	0.1417377312
1716	0.1417377312
1717	0.1417377312
1718	0.1417377312
1719	0.1417377312
1720	0.1417377312
1721	0.1417377312
1722	0.1417377312
1723	0.1417377312
1724	0.1417377312
1725	0.1417377312
1726	0.1417377312
1727	0.1417377312
1728	0.1417377312
1729	0.1417377312
1730	0.1417377312
1731	0.1417377312
1732	0.1417377312
1733	0.1417377312
1734	0.1417377312
1735	0.1417377312
1736	0.1417377312
1737	0.1417377312
1738	0.1417377312
1739	0.1417377312
1740	0.1417377312
1741	0.1417377312
1742	0.1417377312
1743	0.1417377312
1744	0.1417377312
1745	0.1417377312
1746	0.1417377312
1747	0.1417377312
1748	0.1417377312
1749	0.1417377312
1750	0.1417377312
1751	0.1417377312
1752	0.1417377312
1753	0.1417377312
1754	0.1417377312
1755	0.1417377312
1756	0.1417377312
1757	0.1417377312
1758	0.1417377312
1759	0.1417377312
1760	0.1417377312
1761	0.1417377312
1762	0.1417377312
1763	0.1417377312
1764	0.1417377312
1765	0.1417377312
1766	0.1417377312
1767	0.1417377312
1768	0.1417377312
1769	0.1417377312
1770	0.1417377312
1771	0.1417377312
1772	0.1417377312
1773	0.1417377312
1774	0.1417377312
1775	0.1417377312
1776	0.1417377312
1777	0.1417377312
1778	0.1417377312
1779	0.1417377312
1780	0.1417377312
1781	0.1417377312
1782	0.1417377312
1783	0.1417377312
1784	0.1417377312
1785	0.1417377312
1786	0.1417377312
1787	0.1417377312
1788	0.1417377312
1789	0.1417377312
1790	0.1417377312
1791	0.1417377312
1792	0.1417377312
1793	0.1417377312
1794	0.1417377312
1795	0.1417377312
1796	0.1417377312
1797	0.1417377312
1798	0.1417377312
1799	0.1417377312
1800	0.1417377312
1801	0.1417377312
1802	0.1417377312
1803	0.1417377312
1804	0.1417377312
1805	0.1417377312
1806	0.1417377312
1807	0.1417377312
1808	0.1417377312
1809	0.1417377312
1810	0.1417377312
1811	0.1417377312
1812	0.1417377312
1813	0.1417377312
1814	0.1417377312
1815	0.1417377312
1816	0.1417377312
1817	0.1417377312
1818	0.1417377312
1819	0.1417377312
1820	0.1417377312
1821	0.1417377312
1822	0.1417377312
1823	0.1417377312
1824	0.1417377312
1825	0.1417377312
1826	0.1417377312
1827	0.1417377312
1828	0.1417377312
1829	0.1417377312
1830	0.1417377312
1831	0.1417377312
1832	0.1417377312
1833	0.1417377312
1834	0.1417377312
1835	0.1417377312
1836	0.1417377312
1837	0.1417377312
1838	0.1417377312
1839	0.1417377312
1840	0.1417377312
1841	0.1417377312
1842	0.1417377312
1843	0.1417377312
1844	0.1417377312
1845	0.1417377312
1846	0.1417377312
1847	0.1417377312
1848	0.1417377312
1849	0.1417377312
1850	0.1417377312
1851	0.1417377312
1852	0.1417377312
1853	0.1417377312
1854	0.1417377312
1855	0.1417377312
1856	0.1417377312
1857	0.1417377312
1858	0.1417377312
1859	0.1417377312
1860	0.1417377312
1861	0.1417377312
1862	0.1417377312
1863	0.1417377312
1864	0.1417377312
1865	0.1417377312
1866	0.1417377312
1867	0.1417377312
1868	0.1417377312
1869	0.1417377312
1870	0.1417377312
1871	0.1417377312
1872	0.1417377312
1873	0.1417377312
1874	0.1417377312
1875	0.1417377312
1876	0.1417377312
1877	0.1417377312
1878	0.1417377312
1879	0.1417377312
1880	0.1417377312
1881	0.1417377312
1882	0.1417377312
1883	0.1417377312
1884	0.1417377312
1885	0.1417377312
1886	0.1417377312
1887	0.1417377312
1888	0.1417377312
1889	0.1417377312
1890	0.1417377312
1891	0.1417377312
1892	0.1417377312
1893	0.1417377312
1894	0.1417377312
1895	0.1417377312
1896	0.1417377312
1897	0.1417377312
1898	0.1417377312
1899	0.1417377312
1900	0.1417377312
1901	0.1417377312
1902	0.1417377312
1903	0.1417377312
1904	0.1417377312
1905	0.1417377312
1906	0.1417377312
1907	0.1417377312
1908	0.1417377312
1909	0.1417377312
1910	0.1417377312
1911	0.1417377312
1912	0.1417377312
1913	0.1417377312
1914	0.1417377312
1915	0.1417377312
1916	0.1417377312
1917	0.1417377312
1918	0.1417377312
1919	0.1417377312
1920	0.1417377312
1921	0.1417377312
1922	0.1417377312
1923	0.1417377312
1924	0.1417377312
1925	0.1417377312
1926	0.1417377312
1927	0.1417377312
1928	0.1417377312
1929	0.1417377312
1930	0.1417377312
1931	0.1417377312
1932	0.1417377312
1933	0.1417377312
1934	0.1417377312
1935	0.1417377312
1936	0.1417377312
1937	0.1417377312
1938	0.1417377312
1939	0.1417377312
1940	0.1417377312
1941	0.1417377312
1942	0.1417377312
1943	0.1417377312
1944	0.1417377312
1945	0.1417377312
1946	0.1417377312
1947	0.1417377312
1948	0.1417377312
1949	0.1417377312
1950	0.1417377312
1951	0.1417377312
1952	0.1417377312
1953	0.1417377312
1954	0.1417377312
1955	0.1417377312
1956	0.1417377312
1957	0.1417377312
1958	0.1417377312
1959	0.1417377312
1960	0.1417377312
1961	0.1417377312
1962	0.1417377312
1963	0.1417377312
1964	0.1417377312
1965	0.1417377312
1966	0.1417377312
1967	0.1417377312
1968	0.1417377312
1969	0.1417377312
1970	0.1417377312
1971	0.1417377312
1972	0.1417377312
1973	0.1417377312
1974	0.1417377312
1975	0.1417377312
1976	0.1417377312
1977	0.1417377312
1978	0.1417377312
1979	0.1417377312
1980	0.1417377312
1981	0.1417377312
1982	0.1417377312
1983	0.1417377312
1984	0.1417377312
1985	0.1417377312
1986	0.1417377312
1987	0.1417377312
1988	0.1417377312
